cif,formula,energy
V2Br2N2_59_20000.vasp,V2Br2N2,-25.67408694
V2Br3Cl1O2_8_20005.vasp,V2Br3Cl1O2,-24.73409258
V2Br4N1O1_6_20006.vasp,V2Br4N1O1,-24.07673309
V2C1_164_20023.vasp,V2C1,-13.93394325
V2C1S2_164_20021.vasp,V2C1S2,-24.05202396
V2Cu2S8_51_20051.vasp,V2Cu2S8,-30.37562327
V2F10_1_20055.vasp,V2F10,-36.37814838
V2F4_11_20059.vasp,V2F4,-19.93818271
V2Ge1O7_1_20065.vasp,V2Ge1O7,-50.77312505
V2H2C1S2_164_20073.vasp,V2H2C1S2,-28.97879272
V2H4Se2O10_2_20084.vasp,V2H4Se2O10,-79.78510284
V2Mo2S8_25_20107.vasp,V2Mo2S8,-44.59606001
V2N1O2_164_20111.vasp,V2N1O2,-29.02065737
V2N2Cl2_59_20113.vasp,V2N2Cl2,-27.05879775
V2Ni1Te4_164_20117.vasp,V2Ni1Te4,-12.8170314
V2O2F2_59_20118.vasp,V2O2F2,-27.64820294
V2O5_6_20130.vasp,V2O5,-37.46893934
V2O6_59_20132.vasp,V2O6,-39.53642738
V2Os1Se5Br2_6_20133.vasp,V2Os1Se5Br2,-25.28980343
V2P2O10_129_20134.vasp,V2P2O10,-78.4126502
V2P2O10_85_20135.vasp,V2P2O10,-78.32053692
V2P2S10_129_20139.vasp,V2P2S10,-44.46069293
V2P2S6_12_20140.vasp,V2P2S6,-35.58409541
V2Pb2Cl2O6_11_20143.vasp,V2Pb2Cl2O6,-50.55144087
V2S2I2_59_20157.vasp,V2S2I2,-15.01727377
V2S6_59_20168.vasp,V2S6,-27.52381353
V2Sb2S6_162_20173.vasp,V2Sb2S6,-30.92566923
V2Te2_47_20217.vasp,V2Te2,-10.34684401
V2Te2C1_164_20202.vasp,V2Te2C1,-19.30272687
V2Te2F2_59_20205.vasp,V2Te2F2,-16.60652063
V2Te2S10F4_2_20212.vasp,V2Te2S10F4,-44.99090074
V2Te4_11_20220.vasp,V2Te4,-11.71717493
V2Te4_127_20219.vasp,V2Te4,-9.16664396
V2Te6_11_20223.vasp,V2Te6,-15.91155579
V2Te6_59_20224.vasp,V2Te6,-15.62322377
V2Zn2F8_2_20234.vasp,V2Zn2F8,-27.56035961
V3C2_187_20254.vasp,V3C2,-26.61440289
V3C2Cl2_187_20248.vasp,V3C2Cl2,-31.56336352
V3C2S2_187_20252.vasp,V3C2S2,-36.34707425
V3Cl8_156_20255.vasp,V3Cl8,-24.82627174
V3F8_164_20259.vasp,V3F8,-37.79921155
V3Ge2S6Br1Cl2_1_20261.vasp,V3Ge2S6Br1Cl2,-42.39296699
V3H2C2_187_20265.vasp,V3H2C2,-34.66482399
V3H2N2O2_187_20266.vasp,V3H2N2O2,-47.53186432
V3Mo1Se1S7_8_20278.vasp,V3Mo1Se1S7,-43.15196091
V3Mo1Se8_25_20279.vasp,V3Mo1Se8,-36.79984536
V3N2_187_20283.vasp,V3N2,-26.28159308
V3N2Cl2_187_20280.vasp,V3N2Cl2,-31.22891809
V3N2F2_187_20281.vasp,V3N2F2,-34.99817484
V3N2O2_187_20282.vasp,V3N2O2,-41.4873483
V3O1F11_1_20284.vasp,V3O1F11,-51.56887061
V3O4F4_6_20285.vasp,V3O4F4,-50.24016561
V3Te6_12_20292.vasp,V3Te6,-20.46192276
V3W1Se8_25_20297.vasp,V3W1Se8,-39.19284558
V4B3Cl2_164_20300.vasp,V4B3Cl2,-38.00002934
V4B3H2_164_20304.vasp,V4B3H2,-41.05418748
V4B3O2_164_20305.vasp,V4B3O2,-47.67879468
V4B3S2_164_20307.vasp,V4B3S2,-43.04432889
V4Br16_14_20309.vasp,V4Br16,-25.76572227
V4Br4N1O2_12_20310.vasp,V4Br4N1O2,-40.07245224
V4F16_14_20322.vasp,V4F16,-65.18095327
V4C3O2_164_20313.vasp,V4C3O2,-53.77342838
V4C3S2_164_20315.vasp,V4C3S2,-48.90790254
V4Cu2P4O28_11_20320.vasp,V4Cu2P4O28,-176.39070601
V4Cu4O14_13_20321.vasp,V4Cu4O14,-89.55364628
V4H2C3_164_20327.vasp,V4H2C3,-47.67000088
V4H2N3_164_20329.vasp,V4H2N3,-47.35319129
V4O4F12_14_20346.vasp,V4O4F12,-76.53467046
V4O4F12_29_20347.vasp,V4O4F12,-75.64365021
V4O8_12_20350.vasp,V4O8,-66.74167028
V4O8F4_14_20349.vasp,V4O8F4,-76.62027127
V4Se4O16_14_20368.vasp,V4Se4O16,-108.06699207
V4Se6_2_20369.vasp,V4Se6,-32.35824218
V4Te6_2_20377.vasp,V4Te6,-24.77608304
V4Zn2S10_59_20381.vasp,V4Zn2S10,-42.82201847
V4Zn4O8_1_20383.vasp,V4Zn4O8,-58.76323702
V6F24_147_20385.vasp,V6F24,-97.70554658
V6Rh18_1_20393.vasp,V6Rh18,-46.33302437
V6S18_11_20394.vasp,V6S18,-83.02845609
V6Se18_11_20395.vasp,V6Se18,-67.0385769
V6Te18_11_20397.vasp,V6Te18,-48.01030278
V8O16F8_14_20398.vasp,V8O16F8,-151.71309032
V8O18_85_20399.vasp,V8O18,-142.36508876
W12Br24_127_20402.vasp,W12Br24,-90.41835383
W1Cl5_47_20430.vasp,W1Cl5,-10.0062484
W1I1Br1_156_20434.vasp,W1I1Br1,-4.50567982
W1I2_164_20437.vasp,W1I2,-3.52806849
W1I2_187_20438.vasp,W1I2,-2.68986533
W1S1Br2_47_20447.vasp,W1S1Br2,-9.64577011
W2C1Cl2_164_20469.vasp,W2C1Cl2,-21.88887494
W2C2Cl2_59_20476.vasp,W2C2Cl2,-29.27957862
W2F6_162_20494.vasp,W2F6,-28.61832727
W2N1_164_20511.vasp,W2N1,-16.51431632
W2N1O2_12_20510.vasp,W2N1O2,-31.13034306
W2O2_10_20520.vasp,W2O2,-21.06130414
W2S2Cl2_59_20527.vasp,W2S2Cl2,-21.19323673
W2Se2N1_164_20545.vasp,W2Se2N1,-23.26026939
W4S8_2_20593.vasp,W4S8,-53.4630623
Y1C4N1O9_3_20617.vasp,Y1C4N1O9,-91.55696977
Y1Cl2_115_20620.vasp,Y1Cl2,-9.13368229
Y1Cl2_164_20622.vasp,Y1Cl2,-10.22587832
Y1Cu1Cl4_1_20626.vasp,Y1Cu1Cl4,-14.10043242
Y1F2_115_20628.vasp,Y1F2,-12.59325002
Y1I2_164_20643.vasp,Y1I2,-6.94404223
Y1Mn1Br2O2_1_20648.vasp,Y1Mn1Br2O2,-24.7267312
Y1Mn1Se1Br1O2_6_20652.vasp,Y1Mn1Se1Br1O2,-25.30642155
Y1N1_187_20654.vasp,Y1N1,-12.48718819
Y1N2_164_20655.vasp,Y1N2,-15.67881014
Y1P2_21_20659.vasp,Y1P2,-11.50144239
Y1Pb3_191_20660.vasp,Y1Pb3,-4.79803951
Y1Sb2O4_123_20667.vasp,Y1Sb2O4,-35.88838229
Y1Se2_115_20674.vasp,Y1Se2,-10.32992363
Y1Sn1Se1S1Br1Cl1_25_20678.vasp,Y1Sn1Se1S1Br1Cl1,-17.61858366
Y1V1Ge1Cl4O3_1_20687.vasp,Y1V1Ge1Cl4O3,-39.62817708
Y2Al2Cl2_164_20691.vasp,Y2Al2Cl2,-20.70279921
Y2B1Cl2_164_20693.vasp,Y2B1Cl2,-21.38928922
Y2B1F2_164_20694.vasp,Y2B1F2,-24.85736868
Y2Bi2O6_147_20697.vasp,Y2Bi2O6,-52.62956641
Y2Br2_129_20702.vasp,Y2Br2,-10.63333264
Y2Br2_164_20703.vasp,Y2Br2,-12.83422792
Y2Br2O2_164_20700.vasp,Y2Br2O2,-32.76225253
Y2Br2O2_164_20701.vasp,Y2Br2O2,-31.3194261
Y2Br6_191_20705.vasp,Y2Br6,-21.89888475
Y2C1F2_164_20709.vasp,Y2C1F2,-28.27542781
Y2Cl6_191_20721.vasp,Y2Cl6,-26.61554838
Y2Co2Ge4_129_20723.vasp,Y2Co2Ge4,-27.09057726
Y2Ga2I2_164_20735.vasp,Y2Ga2I2,-17.15530699
Y2H4N2O10_4_20742.vasp,Y2H4N2O10,-95.62066039
Y2In2Br2_164_20751.vasp,Y2In2Br2,-15.62115929
Y2Mg4_51_20755.vasp,Y2Mg4,-6.55152084
Y2S1Cl2O1_1_20767.vasp,Y2S1Cl2O1,-28.46696034
Y2Sb2S4O2_129_20776.vasp,Y2Sb2S4O2,-47.42144355
Y2Se2F2_164_20777.vasp,Y2Se2F2,-26.44263457
Y3C2O2_187_20791.vasp,Y3C2O2,-46.38185237
Y4B3F2_164_20807.vasp,Y4B3F2,-44.10471
Y4C1I5_10_20811.vasp,Y4C1I5,-33.81115223
Y4N2Cl6_12_20829.vasp,Y4N2Cl6,-57.28306843
Y4N3_164_20833.vasp,Y4N3,-46.92070197
Y4N3F2_164_20831.vasp,Y4N3F2,-59.48098597
Y4S6_1_20836.vasp,Y4S6,-49.49527315
Y4Te10O26_2_20838.vasp,Y4Te10O26,-185.43766396
Y4Te6Mo2O24_11_20839.vasp,Y4Te6Mo2O24,-183.73755348
Y5Cl8_10_20842.vasp,Y5Cl8,-45.21534499
Y5I8_10_20844.vasp,Y5I8,-31.69567398
Y7Cl10_2_20848.vasp,Y7Cl10,-60.33119932
Y7I10_2_20850.vasp,Y7I10,-42.79905747
Yb1P2_25_20857.vasp,Yb1P2,-10.98097521
Yb2P4H14C4O16_2_20881.vasp,Yb2P4H14C4O16,-211.40909338
Yb2Si4Ni2_129_20888.vasp,Yb2Si4Ni2,-22.75234724
Zn1Bi1Se1S2_8_20900.vasp,Zn1Bi1Se1S2,-7.89192421
Zn1Br2_1_20905.vasp,Zn1Br2,-0.33228993
Zn1Cl2_187_20916.vasp,Zn1Cl2,-1.03721262
Zn1Cu1S2I1Cl1_1_20919.vasp,Zn1Cu1S2I1Cl1,-3.33998526
Zn1F2_123_20922.vasp,Zn1F2,-3.65282157
Zn1F2_187_20924.vasp,Zn1F2,-3.83237299
Zn1Fe1I1Cl1O2_1_20928.vasp,Zn1Fe1I1Cl1O2,-10.65163713
Zn1Fe1I2_8_20929.vasp,Zn1Fe1I2,2.31332885
Zn1Fe1O1F2_6_20930.vasp,Zn1Fe1O1F2,-10.73932117
Zn1Fe1Se2_8_20931.vasp,Zn1Fe1Se2,-3.21782008
Zn1Ga1Ni3Te2P3Ru1I1Cl3_1_20933.vasp,Zn1Ga1Ni3Te2P3Ru1I1Cl3,-21.82004437
Zn1Ga1S1Cl2F2_1_20934.vasp,Zn1Ga1S1Cl2F2,-11.10498495
Zn1Ga2O4_156_20936.vasp,Zn1Ga2O4,-26.22087372
Zn1Ga2Se4_156_20939.vasp,Zn1Ga2Se4,-12.58864569
Zn1Ga2Te4_156_20940.vasp,Zn1Ga2Te4,-8.13430447
Zn1Ge1Br2O2_6_20941.vasp,Zn1Ge1Br2O2,-13.98120968
Zn1Ge1I1Br1_1_20942.vasp,Zn1Ge1I1Br1,-1.81546025
Zn1Ge1S1Br2_1_20943.vasp,Zn1Ge1S1Br2,-6.72764145
Zn1Ge1Se2Br2_1_20944.vasp,Zn1Ge1Se2Br2,-7.52570825
Zn1Ge1Te2_25_20945.vasp,Zn1Ge1Te2,-3.6535445
Zn1H16Au2C8N8_10_20946.vasp,Zn1H16Au2C8N8,-170.71021651
Zn1H16C11N2O6_1_20947.vasp,Zn1H16C11N2O6,-188.58343507
Zn1H2_115_20955.vasp,Zn1H2,-4.11721261
Zn1Hg3S2Cl4_156_20958.vasp,Zn1Hg3S2Cl4,2.95617037
Zn1I2_164_20959.vasp,Zn1I2,1.44198341
Zn1P1_8_20988.vasp,Zn1P1,-0.92691342
Zn1Pd1S1O2_156_20992.vasp,Zn1Pd1S1O2,-11.37863193
Zn1S1_156_21004.vasp,Zn1S1,-1.60442505
Zn1S1I1_1_21002.vasp,Zn1S1I1,-0.69866402
Zn1S2_115_21006.vasp,Zn1S2,-3.10841934
Zn1S2F2_164_21005.vasp,Zn1S2F2,-6.55216017
Zn1Sb1_8_21007.vasp,Zn1Sb1,1.02215573
Zn1Se1_123_21009.vasp,Zn1Se1,-0.04943823
Zn1Se2_115_21011.vasp,Zn1Se2,-2.15168745
Zn1Sn1F6_10_21012.vasp,Zn1Sn1F6,-17.35256502
Zn1Sn1I4Cl2_5_21013.vasp,Zn1Sn1I4Cl2,-2.14373616
Zn1Sn2N2_1_21015.vasp,Zn1Sn2N2,-13.36608942
Zn1Sn4O8_1_21016.vasp,Zn1Sn4O8,-48.41667323
Zn1Te1Pd1O5_1_21019.vasp,Zn1Te1Pd1O5,-22.03327208
Zn2As4S6Br4_31_21034.vasp,Zn2As4S6Br4,-28.56544101
Zn2As4S8_4_21038.vasp,Zn2As4S8,-33.01531462
Zn2B1Cl2O3_150_21040.vasp,Zn2B1Cl2O3,-23.46503044
Zn2Bi4O10_51_21045.vasp,Zn2Bi4O10,-47.29169035
Zn2Bi4S6Br4_31_21047.vasp,Zn2Bi4S6Br4,-23.41344252
Zn2Bi4S6I4_31_21050.vasp,Zn2Bi4S6I4,-20.45401153
Zn2Bi8O18_13_21051.vasp,Zn2Bi8O18,-92.01675188
Zn2Br2_12_21054.vasp,Zn2Br2,1.88273618
Zn2Br2_129_21052.vasp,Zn2Br2,4.07940113
Zn2Br2_164_21053.vasp,Zn2Br2,1.88974844
Zn2Cl2_129_21057.vasp,Zn2Cl2,3.01251148
Zn2Cl2_164_21058.vasp,Zn2Cl2,1.40176723
Zn2Cl2O1_115_21055.vasp,Zn2Cl2O1,-5.79778519
Zn2Cl2O2_59_21056.vasp,Zn2Cl2O2,-7.38296839
Zn2Co3O8_10_21059.vasp,Zn2Co3O8,-40.85538299
Zn2Co8O18_13_21061.vasp,Zn2Co8O18,-90.30500002
Zn2Cu2H6Cl2O6_11_21070.vasp,Zn2Cu2H6Cl2O6,-51.69197905
Zn2F2_129_21072.vasp,Zn2F2,0.10497732
Zn2Fe4S10_11_21078.vasp,Zn2Fe4S10,-28.32778975
Zn2H16C12O8_2_21093.vasp,Zn2H16C12O8,-194.06667444
Zn2H2_13_21097.vasp,Zn2H2,-1.76143815
Zn2H2I2O8_7_21095.vasp,Zn2H2I2O8,-38.57208004
Zn2I2_2_21109.vasp,Zn2I2,3.46218531
Zn2In2O5_156_21110.vasp,Zn2In2O5,-26.792543
Zn2In2Te5_156_21113.vasp,Zn2In2Te5,-6.56509668
Zn2N1Cl2_115_21123.vasp,Zn2N1Cl2,-5.16259833
Zn2P2H6C4O8_31_21129.vasp,Zn2P2H6C4O8,-95.35599412
Zn2P2Se6_147_21132.vasp,Zn2P2Se6,-18.21747498
Zn2P4O8_4_21135.vasp,Zn2P4O8,-61.19628873
Zn2P4S6F4_31_21137.vasp,Zn2P4S6F4,-38.67439015
Zn2Sb2Se6_147_21148.vasp,Zn2Sb2Se6,-13.16766748
Zn2Sb2Te6_147_21149.vasp,Zn2Sb2Te6,-7.514137
Zn2Sb4I4O6_31_21152.vasp,Zn2Sb4I4O6,-39.95609776
Zn2Sb4O6F4_31_21153.vasp,Zn2Sb4O6F4,-49.80175309
Zn2Sb4O8_1_21154.vasp,Zn2Sb4O8,-49.62411432
Zn2Sb4O8_26_21156.vasp,Zn2Sb4O8,-47.47334991
Zn2Sn2S6_162_21172.vasp,Zn2Sn2S6,-18.82834992
Zn2Te1S1I1_8_21175.vasp,Zn2Te1S1I1,-1.0994776
Zn2Te2H4S8_7_21178.vasp,Zn2Te2H4S8,-34.51734461
Zn2Te4_14_21188.vasp,Zn2Te4,-0.70410921
Zn4C8S8N8_2_21214.vasp,Zn4C8S8N8,-131.38813953
Zn4Cl4O4_14_21215.vasp,Zn4Cl4O4,-13.97025412
Zn4Cu4Ge8O24_14_21218.vasp,Zn4Cu4Ge8O24,-145.04934181
Zn4Si4N8_53_21227.vasp,Zn4Si4N8,-69.02634103
Zn4Sn2N4_12_21228.vasp,Zn4Sn2N4,-21.17377507
Zn4Sn8O16_13_21232.vasp,Zn4Sn8O16,-94.24335005
Zn4Te4O12_29_21233.vasp,Zn4Te4O12,-57.8032884
Zn8S2O20_147_21239.vasp,Zn8S2O20,-73.77835468
Zr1As2H2S6_164_21244.vasp,Zr1As2H2S6,-33.33313076
Zr1Au1Br2O1F2_1_21249.vasp,Zr1Au1Br2O1F2,-18.3772481
Zr1Au1I1Cl1_8_21250.vasp,Zr1Au1I1Cl1,-5.7116952
Zr1Bi1As1_156_21251.vasp,Zr1Bi1As1,-9.04948604
Zr1Bi1Mo1S1Br1Cl1_1_21252.vasp,Zr1Bi1Mo1S1Br1Cl1,-14.59891687
Zr1Bi1S1I2_1_21255.vasp,Zr1Bi1S1I2,-9.72178862
Zr1Br1N1_156_21267.vasp,Zr1Br1N1,-15.25681608
Zr1Br2_115_21269.vasp,Zr1Br2,-6.35984485
Zr1Br4_123_21272.vasp,Zr1Br4,-9.76575344
Zr1Cl2_164_21276.vasp,Zr1Cl2,-9.05292164
Zr1Ge1Br2N2_6_21297.vasp,Zr1Ge1Br2N2,-25.81244862
Zr1I1Br1_156_21307.vasp,Zr1I1Br1,-6.74645894
Zr1I1F1_156_21309.vasp,Zr1I1F1,-8.54223535
Zr1In1Se2_8_21315.vasp,Zr1In1Se2,-11.55864339
Zr1Mn1Br6_5_21318.vasp,Zr1Mn1Br6,-14.49855716
Zr1N1F3_1_21334.vasp,Zr1N1F3,-21.39246946
Zr1Nb1I2N1_1_21344.vasp,Zr1Nb1I2N1,-20.71968289
Zr1Nb2Ga1Se3S1Br2_1_21368.vasp,Zr1Nb2Ga1Se3S1Br2,-34.21702068
Zr1Nb3N3Cl4O1_8_21369.vasp,Zr1Nb3N3Cl4O1,-65.80021342
Zr1Nb4Te8W1N5O1_1_21370.vasp,Zr1Nb4Te8W1N5O1,-96.35103088
Zr1Ni1Br6_5_21371.vasp,Zr1Ni1Br6,-10.91536018
Zr1Ni1Cl6_149_21372.vasp,Zr1Ni1Cl6,-15.49235445
Zr1Ni1H6_5_21375.vasp,Zr1Ni1H6,-22.92602488
Zr1Ni1Ru1I1N2F3_1_21379.vasp,Zr1Ni1Ru1I1N2F3,-31.93617717
Zr1O1_38_21385.vasp,Zr1O1,-10.61589063
Zr1Pd1F6_149_21400.vasp,Zr1Pd1F6,-25.511136
Zr1Pd1I6_149_21402.vasp,Zr1Pd1I6,-7.02369844
Zr1Pd1S2Cl2_6_21403.vasp,Zr1Pd1S2Cl2,-15.36190701
Zr1Pt1I2N2_1_21404.vasp,Zr1Pt1I2N2,-21.04862506
Zr1Pt1Se1S1_156_21409.vasp,Zr1Pt1Se1S1,-13.52539467
Zr1Ru1Br2N1O1_1_21411.vasp,Zr1Ru1Br2N1O1,-24.97176683
Zr1S2N1_156_21413.vasp,Zr1S2N1,-17.07688723
Zr1S2O12_21_21414.vasp,Zr1S2O12,-66.07996272
Zr1Sb1As1_156_21419.vasp,Zr1Sb1As1,-9.73032988
Zr1Sb2O6F2_164_21425.vasp,Zr1Sb2O6F2,-48.93485431
Zr1Sb2S6F2_164_21426.vasp,Zr1Sb2S6F2,-30.54088384
Zr1Sc1Br2N1O1_1_21429.vasp,Zr1Sc1Br2N1O1,-27.94213479
Zr1Sc1Mn1Ir3Cl5O7_1_21434.vasp,Zr1Sc1Mn1Ir3Cl5O7,-70.03861385
Zr1Sc1Se2S2_3_21437.vasp,Zr1Sc1Se2S2,-22.82543077
Zr1Sc1Ta1Cl2O2_25_21438.vasp,Zr1Sc1Ta1Cl2O2,-34.79956909
Zr1Se1O1_156_21441.vasp,Zr1Se1O1,-16.04805867
Zr1Se2_164_21445.vasp,Zr1Se2,-12.04484664
Zr1Ta1V1S3Br4_1_21455.vasp,Zr1Ta1V1S3Br4,-33.04697642
Zr1Ta2Ni1Te1Se1Br1Cl1_1_21457.vasp,Zr1Ta2Ni1Te1Se1Br1Cl1,-24.25207037
Zr1Te1Br1_156_21459.vasp,Zr1Te1Br1,-8.20528687
Zr1Te1O1_156_21461.vasp,Zr1Te1O1,-14.36118956
Zr1Te1S1_156_21462.vasp,Zr1Te1S1,-11.25143011
Zr1Te1Se1_156_21463.vasp,Zr1Te1Se1,-10.63473267
Zr1Te2_115_21464.vasp,Zr1Te2,-7.84707953
Zr1Te2_164_21465.vasp,Zr1Te2,-9.24453085
Zr1Ti1S2I2_6_21474.vasp,Zr1Ti1S2I2,-22.04275283
Zr1Ti1Te2_25_21479.vasp,Zr1Ti1Te2,-14.12042887
Zr1Ti3Te8_25_21484.vasp,Zr1Ti3Te8,-39.43822862
Zr1W1I2_6_21487.vasp,Zr1W1I2,-8.22328287
Zr1Zn1Br4_6_21490.vasp,Zr1Zn1Br4,-7.9785336
Zr1Zn1Se1I2_1_21496.vasp,Zr1Zn1Se1I2,-6.50036162
Zr1Zn2Pd1Cl4O4_1_21497.vasp,Zr1Zn2Pd1Cl4O4,-32.0308638
Zr2Ag2_129_21499.vasp,Zr2Ag2,-5.66711668
Zr2Br2_164_21523.vasp,Zr2Br2,-11.81889325
Zr2Br2_164_21524.vasp,Zr2Br2,-11.90144453
Zr2Br2N1F1_1_21518.vasp,Zr2Br2N1F1,-24.61252575
Zr2Br8_1_21530.vasp,Zr2Br8,-21.42567477
Zr2C2Cl2_164_21540.vasp,Zr2C2Cl2,-28.84149806
Zr2C2I2_59_21545.vasp,Zr2C2I2,-25.65802778
Zr2C4_129_21546.vasp,Zr2C4,-34.36053094
Zr2Cl2_164_21550.vasp,Zr2Cl2,-13.75935425
Zr2Cl2O2_59_21548.vasp,Zr2Cl2O2,-29.78591997
Zr2Cl6_162_21553.vasp,Zr2Cl6,-22.51981733
Zr2Cl6_189_21554.vasp,Zr2Cl6,-22.13199777
Zr2Cl6_2_21555.vasp,Zr2Cl6,-23.20369268
Zr2Cl8_1_21556.vasp,Zr2Cl8,-27.48090514
Zr2Cu2_129_21557.vasp,Zr2Cu2,-5.67498142
Zr2Cu4Te6_12_21558.vasp,Zr2Cu4Te6,-18.86229344
Zr2F2_12_21561.vasp,Zr2F2,-17.00009747
Zr2F2_129_21559.vasp,Zr2F2,-12.54120446
Zr2F4_11_21562.vasp,Zr2F4,-24.24009613
Zr2F6_162_21563.vasp,Zr2F6,-32.62551537
Zr2F6_189_21564.vasp,Zr2F6,-32.88101809
Zr2Ge2Se2_129_21570.vasp,Zr2Ge2Se2,-24.51464645
Zr2I2O2_59_21590.vasp,Zr2I2O2,-26.33861389
Zr2I6_162_21596.vasp,Zr2I6,-12.39235178
Zr2I6_189_21597.vasp,Zr2I6,-11.9679865
Zr2Mn1Br1O5_8_21601.vasp,Zr2Mn1Br1O5,-48.56654452
Zr2N1F2_164_21604.vasp,Zr2N1F2,-27.18119204
Zr2N2Cl2_59_21608.vasp,Zr2N2Cl2,-33.70498424
Zr2Nb1I1N2Cl1O1_1_21610.vasp,Zr2Nb1I1N2Cl1O1,-41.37421447
Zr2Nb1I2N1_6_21611.vasp,Zr2Nb1I2N1,-24.21132684
Zr2Nb2Se3I2O3_1_21615.vasp,Zr2Nb2Se3I2O3,-53.91747762
Zr2P2Se1S5_1_21628.vasp,Zr2P2Se1S5,-39.64922664
Zr2Pb2F12_67_21631.vasp,Zr2Pb2F12,-59.92952019
Zr2S1I2_8_21640.vasp,Zr2S1I2,-14.4135242
Zr2S2I1Br1_6_21646.vasp,Zr2S2I1Br1,-20.85325584
Zr2S2N1_164_21650.vasp,Zr2S2N1,-28.56497122
Zr2Sb2Se6_12_21664.vasp,Zr2Sb2Se6,-31.55773554
Zr2Sb2Te6_2_21665.vasp,Zr2Sb2Te6,-24.03272055
Zr2Se1I2_8_21671.vasp,Zr2Se1I2,-13.20733804
Zr2Se2_123_21681.vasp,Zr2Se2,-14.90203116
Zr2Si2S2_129_21684.vasp,Zr2Si2S2,-28.96638375
Zr2Si2Se8_31_21688.vasp,Zr2Si2Se8,-41.3425907
Zr2Te2C1_164_21701.vasp,Zr2Te2C1,-22.92463705
Zr2Te2P1_156_21706.vasp,Zr2Te2P1,-14.5639961
Zr2Te6P2_2_21719.vasp,Zr2Te6P2,-27.24563852
Zr2Ti1Ge1Pt1Se4S1Cl6_1_21721.vasp,Zr2Ti1Ge1Pt1Se4S1Cl6,-48.39319472
Zr2Ti1Pd1I1Br2N2Cl1O2_1_21722.vasp,Zr2Ti1Pd1I1Br2N2Cl1O2,-53.25100374
Zr2Ti2Te8_25_21725.vasp,Zr2Ti2Te8,-38.0478717
Zr2Tl4Pb2S8_13_21728.vasp,Zr2Tl4Pb2S8,-44.76540409
Zr2Tl4S6_11_21729.vasp,Zr2Tl4S6,-36.37610728
Zr2V1I2N2_12_21730.vasp,Zr2V1I2N2,-32.12161641
Zr3B2H2_187_21738.vasp,Zr3B2H2,-33.54185031
Zr3Br1N1Cl1O1_8_21750.vasp,Zr3Br1N1Cl1O1,-33.6506395
Zr3Br2N1_47_21751.vasp,Zr3Br2N1,-25.07406715
Zr3Br2O4_8_21752.vasp,Zr3Br2O4,-48.39455306
Zr3C1I2N1_8_21753.vasp,Zr3C1I2N1,-32.41637941
Zr3N2_187_21775.vasp,Zr3N2,-30.9815337
Zr3N2Cl2_187_21771.vasp,Zr3N2Cl2,-38.35888453
Zr3Nb1Br8_65_21776.vasp,Zr3Nb1Br8,-28.6975034
Zr3Pd1Br6N2_1_21778.vasp,Zr3Pd1Br6N2,-41.76990516
Zr3S2_123_21781.vasp,Zr3S2,-23.34438227
Zr4B3H2S2_164_21803.vasp,Zr4B3H2S2,-53.01387905
Zr4Br4O4_7_21810.vasp,Zr4Br4O4,-55.10863278
Zr4C3_164_21816.vasp,Zr4C3,-44.50582059
Zr4C3Cl2_164_21811.vasp,Zr4C3Cl2,-52.53158807
Zr4C3S2F2_164_21814.vasp,Zr4C3S2F2,-57.44738063
Zr4H2Br4_11_21820.vasp,Zr4H2Br4,-31.98299318
Zr4H2N3_164_21825.vasp,Zr4H2N3,-55.52218602
Zr4H2N3O2_164_21824.vasp,Zr4H2N3O2,-69.22441802
Zr4H2S2N3_164_21826.vasp,Zr4H2S2N3,-62.61519789
Zr4I4O4_7_21828.vasp,Zr4I4O4,-51.16331776
Zr4N3Cl2_164_21830.vasp,Zr4N3Cl2,-53.51927668
Zr4N3F2_164_21831.vasp,Zr4N3F2,-56.65432089
Zr4O8_57_21837.vasp,Zr4O8,-80.42503831
Zr4Te4Br4_31_21853.vasp,Zr4Te4Br4,-33.08822823
Zr4Te4Cl4_31_21854.vasp,Zr4Te4Cl4,-35.90907239
Zr4Te4F4_31_21855.vasp,Zr4Te4F4,-42.08922798
Zr4Tl4F20_14_21858.vasp,Zr4Tl4F20,-105.006194
Ag3P1S4_156_499.vasp,Ag3P1S4,-10.9834597
Al1Ag1As2O6_149_593.vasp,Al1Ag1As2O6,-38.78696565
Al1Ag1Te6P2_149_605.vasp,Al1Ag1Te6P2,-17.56862187
Ag3As1S4_156_496.vasp,Ag3As1S4,-9.05979581
Ag3P1O4_156_498.vasp,Ag3P1O4,-21.30845533
Ag1Bi1Te6P2_143_29.vasp,Ag1Bi1Te6P2,-15.47747443
Ag1Pd2O4_187_102.vasp,Ag1Pd2O4,-16.32785659
Ag2Br2_51_204.vasp,Ag2Br2,0.78446038
Ag2Br4O12_4_206.vasp,Ag2Br4O12,-33.80323732
Ag2Se2_164_438.vasp,Ag2Se2,-0.57021403
Al1Cu1As2Se6_149_638.vasp,Al1Cu1As2Se6,-21.51995798
Al1Cu1P2O6_149_641.vasp,Al1Cu1P2O6,-47.92377448
Al1Ga1Hg1O4_156_661.vasp,Al1Ga1Hg1O4,-26.26194868
Al1Ga1Hg1Te4_156_664.vasp,Al1Ga1Hg1Te4,-8.07676775
Al1Ni2_187_694.vasp,Al1Ni2,-0.24957969
Al1Sb2Au1Se6_149_730.vasp,Al1Sb2Au1Se6,-18.71157054
