cif,formula,energy
OQMD-1768900.vasp,Co4In12,-20.09510562
OQMD-1287607.vasp,B6O9,-102.81501563
OQMD-1928171.vasp,Ag2In2P4S12,-55.26907667
OQMD-7908727.vasp,Co4S8,-35.88917189
OQMD-39927.vasp,C1Ho2,-13.44028296
OQMD-1890222.vasp,Lu1N1,-12.13140035
OQMD-139161.vasp,B2C2Nd4,-40.57940198
OQMD-9811312.vasp,Bi8P8S32,-143.51377994
OQMD-6116862.vasp,Br2Cl2Nb2Se4,-29.21998924
OQMD-58451.vasp,Nb6Sn2,-44.15557879
OQMD-8605616.vasp,Na8Sr4,0.32157761
OQMD-1775396.vasp,Ga4O12Te2,-77.72383048
OQMD-8405651.vasp,Au1I1O2Sr2,-16.20356058
OQMD-8521151.vasp,Cr4F16,-55.43240376
OQMD-8412646.vasp,Cl8W2,-22.4473265
OQMD-2467695.vasp,O26Te10Y4,-188.39499314
OQMD-9870226.vasp,Bi14Mo5O36,-242.53388045
OQMD-8331889.vasp,Co3Te6,-14.79692977
OQMD-1767802.vasp,Ba4Hg4S8,-29.84845557
OQMD-7769583.vasp,Sr2Zn1,2.70527309
OQMD-5173431.vasp,Br6Sb2,-8.79070897
OQMD-2397231.vasp,C8O24Rb8,-194.62457622
OQMD-117578.vasp,Hf3Sn6,-28.14893877
OQMD-2024263.vasp,Cl4Cs4O16,-63.90714485
OQMD-7755507.vasp,Al1Pt8,-18.5161348
OQMD-2004170.vasp,Au6Cd18,42.74696632
OQMD-2017535.vasp,K8Te12Zr4,-48.7759943
OQMD-4782701.vasp,Ag4Li4O4,-28.98778848
OQMD-7826233.vasp,Ag2Cr2O4,-27.31151661
OQMD-7747775.vasp,H2Hf2,-20.8301852
OQMD-2067442.vasp,O25P6Si5,-216.2635269
OQMD-2003698.vasp,Fe8Si16,-81.63596802
OQMD-7774123.vasp,Na4S6Zr2,-44.18204006
OQMD-2325640.vasp,Br8S28Te4,-81.9560944
OQMD-9792954.vasp,O28P8Tl8,-203.22910685
OQMD-7757671.vasp,Sb6Sr6,-24.88348892
OQMD-2005596.vasp,Ca20Ir4,-8.7176575
OQMD-2849082.vasp,F16O16Tl16,-112.66268332
OQMD-2028708.vasp,F4Hg8O12P4,-78.98013096
OQMD-2851316.vasp,Co9Ta3,-41.1477967
OQMD-7788487.vasp,Cl2Li2O6,-30.31984096
OQMD-1911021.vasp,Nb5Sb4,-43.13048152
OQMD-183563.vasp,Br7Nb3S1,-32.34631904
OQMD-7755791.vasp,Nb2Pd1Se6,-31.59775362
OQMD-9719251.vasp,Cu20Hf14,-79.04063392
OQMD-8554636.vasp,Eu1Pb3,-4.59080217
OQMD-8218484.vasp,F8V2,-32.80349449
OQMD-1921112.vasp,Bi8Rh4,-23.40132405
OQMD-1770917.vasp,F8O4Se4,-41.38437327
OQMD-8912377.vasp,As4Pt10,-35.33291341
OQMD-1775575.vasp,La4O12S2,-104.89250997
OQMD-2004048.vasp,Hf8Sb16,-65.37605425
OQMD-7759349.vasp,Be5Ir1,-21.6570559
OQMD-7903223.vasp,Ca4Se4,-19.20331426
OQMD-178829.vasp,O5Ti5,-74.18776148
OQMD-6977790.vasp,Pd34Se30,-107.69645141
OQMD-5188835.vasp,Bi2Cl2Se2,-10.87714692
OQMD-9691563.vasp,Gd2H4N2O10,-92.58806964
OQMD-7919251.vasp,B2Cl6,-20.34544324
OQMD-8271607.vasp,Cl6Os1Rb2,-14.92394362
OQMD-3798790.vasp,Cl2Cu1,-1.46746531
OQMD-9127829.vasp,Cl8Ru2,-13.19618778
OQMD-7784631.vasp,Al2I2Te2,-10.08631912
OQMD-46646.vasp,H2Li2O2,-25.4502188
OQMD-1835902.vasp,Tm2,-4.19494881
OQMD-1283821.vasp,Cd2Ga4O8,-52.40007635
OQMD-9420946.vasp,Br6K1Ta1,-15.21574708
OQMD-9066858.vasp,C3Hf3,-48.03508981
OQMD-8106131.vasp,As2Se3,-12.97796728
OQMD-9718995.vasp,Cd4H8O20S4,-139.69900944
OQMD-1775702.vasp,Ba2I4O12,-58.12141841
OQMD-9096592.vasp,Cu2Ga2Te4,-10.05443682
OQMD-9810406.vasp,Na12Te36,-69.692706
OQMD-1768910.vasp,Cu4S8Tb4,-50.93184099
OQMD-7737745.vasp,Cl6Sc4,-28.89857673
OQMD-8170895.vasp,Sn10Tb4,-29.52015604
OQMD-5186760.vasp,Cl6Nb2O2,-37.50364896
OQMD-9667726.vasp,Au2O8P2,-48.9795868
OQMD-7821613.vasp,Ga1O4P1,-31.6588173
OQMD-1905935.vasp,Eu4Ge6Zn2,-32.15706094
OQMD-9908137.vasp,Ge18K8O40,-299.54264565
OQMD-2023364.vasp,As16Si8,-52.51564484
OQMD-6598890.vasp,Nb1S4Ta1,-30.87589185
OQMD-9146999.vasp,Mn2O7P2,-57.90878688
OQMD-7738589.vasp,Au2O6Sb2,-31.84288728
OQMD-50386.vasp,Li4O4,-31.63536192
OQMD-7761217.vasp,Co2I6,-3.21406679
OQMD-8158687.vasp,Br1Cs1F2,-5.5719656
OQMD-9182593.vasp,I12Y4,-34.8244259
OQMD-9904444.vasp,Li6S36Sb22,-184.71308027
OQMD-8494010.vasp,Cu2Se8Tl2Zr3,-42.84380923
OQMD-1926685.vasp,Sn12Ti8,-71.54494188
OQMD-44820.vasp,Co2Ge2Yb1,-15.32399622
OQMD-7822647.vasp,Mo2O8Tl4,-55.14902121
OQMD-1768378.vasp,Na6O2P2S6,-52.22542424
OQMD-183892.vasp,Be2I4,-8.54574823
OQMD-8353982.vasp,I2Pr2S2,-20.61765777
OQMD-6062432.vasp,Al1Cd1In1Te4,-9.03709578
OQMD-8624871.vasp,Co4Ge8Ho4,-51.78732374
OQMD-2028115.vasp,Cl18Cs6Ru4,-48.28820088
OQMD-9421466.vasp,Ca5Cd3,7.10542081
OQMD-2032915.vasp,Cl6K4N6O12Pt2,-105.20806023
OQMD-183157.vasp,Hg2P2S7,-23.80684228
OQMD-222690.vasp,Li12Mo6O24,-208.51513809
OQMD-418956.vasp,Ge2Hf2Te8,-34.67371297
OQMD-2066545.vasp,S16Sn4Tl16,-64.06292322
OQMD-8374567.vasp,Ag2Ba2Cl2O4,-26.79181053
OQMD-9068036.vasp,Se3Sm3,-23.67475562
OQMD-7755787.vasp,Rb2Se5,-13.67362226
OQMD-1230739.vasp,Ba2O8W2,-70.82403896
OQMD-46348.vasp,Al2Ge2Mn2,-17.35152113
OQMD-9152217.vasp,F8Ga2In2,-33.22303329
OQMD-7770699.vasp,Cr2O8Sb2,-56.24751551
OQMD-36594.vasp,Al1Sb1,-3.09776585
OQMD-6565801.vasp,Fe4Ta2,-15.76718824
OQMD-5184572.vasp,Mo2O16P4,-120.2801381
OQMD-46796.vasp,Ce2Si4,-25.10210702
OQMD-48191.vasp,Cl2Er2H2,-19.838556
OQMD-2028041.vasp,Cs4F20Te4,-66.23950059
OQMD-9665767.vasp,Cd1K2O6Se2,-33.70983127
OQMD-9070154.vasp,H2K2S2,-14.49213854
OQMD-417472.vasp,F10P2,-37.2280249
OQMD-4787961.vasp,Br2Lu2O2,-28.97887185
OQMD-9193933.vasp,Bi4Se7Sn1,-25.18670215
OQMD-1768053.vasp,As6Ba10,-33.54358622
OQMD-351167.vasp,I4Nb4Se4,-39.8545394
OQMD-1911088.vasp,Ca2Ge2Ni2,-7.43495192
OQMD-2011057.vasp,O18P4Zr4,-169.25995098
OQMD-181940.vasp,Ni3Pt1,-0.54543799
OQMD-8110811.vasp,As4Cr4,-27.24279875
OQMD-9737559.vasp,As2Co1O6,-38.4667231
OQMD-2096011.vasp,In22K16,-7.03100828
OQMD-9717004.vasp,I4O16P4Sr8,-152.50727286
OQMD-9129485.vasp,Br6Mo2O2,-22.55956342
OQMD-5187669.vasp,K12P4S16,-78.53443136
OQMD-7775715.vasp,Br8Fe3,-7.8396535
OQMD-9637060.vasp,N2Zr4,-39.71344743
OQMD-1919740.vasp,Ag2Cr2P4S12,-59.27043777
OQMD-7788461.vasp,Br6Tb2,-18.85543758
OQMD-42990.vasp,Bi1Se2Tl1,-7.06654687
OQMD-7741563.vasp,Au1In1S2,-6.69006235
OQMD-8547827.vasp,S12Ta6V2,-107.03820555
OQMD-8643400.vasp,K8Se12,-29.02780518
OQMD-59665.vasp,Au2S4V2,-21.90167705
OQMD-1926069.vasp,Ge14Ir6,-72.86317408
OQMD-9713985.vasp,B24O4,-179.57447295
OQMD-7774535.vasp,K4Pd2Sb4,-10.63995423
OQMD-8394740.vasp,O8Sb2Sc2,-65.10539222
OQMD-3504859.vasp,Ca12O36Si12,-352.3927091
OQMD-8620889.vasp,Ag8Ca8,6.60229567
OQMD-1225649.vasp,Al6F36Li18,-236.17374772
OQMD-46406.vasp,B2W4,-38.39981758
OQMD-2004353.vasp,Co8S8Sb8,-64.76767599
OQMD-84274.vasp,F6Li2Zr1,-38.33542264
OQMD-8543992.vasp,K8Mg4O8,-54.5018036
OQMD-1285185.vasp,B2Se6Tl6,-32.25955075
OQMD-9800314.vasp,O30S4Sb12,-201.17472762
OQMD-7924979.vasp,Cu2Se4W1,-15.55133262
OQMD-7738879.vasp,Bi2Cd2I2O4,-21.0448634
OQMD-3296734.vasp,Au8F40,-24.6144638
OQMD-1924963.vasp,Ag6P2Se8,-20.77125943
OQMD-9180335.vasp,Ag4Cl4,-1.03455142
OQMD-7908037.vasp,Pt1S2,-7.93543416
OQMD-2003728.vasp,Na2O16S4Tm2,-118.84777927
OQMD-9180451.vasp,Te4Y4,-32.7967489
OQMD-2017204.vasp,O16U8,-200.24053867
OQMD-6330365.vasp,Fe4I8,-0.02033789
OQMD-9797726.vasp,C28Y16,-310.73519655
OQMD-7727745.vasp,Cs4O6Sn2,-37.00602223
OQMD-8397798.vasp,Ge2Li4S6,-40.09203867
OQMD-2004805.vasp,Na8O12Se4,-86.28363253
OQMD-2027726.vasp,N16Zr12,-212.98610694
OQMD-1967028.vasp,Se18V4,-57.86770795
OQMD-8353979.vasp,I2Nd2S2,-20.46790717
OQMD-6972958.vasp,H16K8O32P8,-301.57514725
OQMD-46470.vasp,Li2Rb2S2,-13.36974765
OQMD-9439076.vasp,As4Fe4Se4,-29.79811835
OQMD-2035793.vasp,Co8Sn12Te12,-55.277973
OQMD-9365580.vasp,Sb3Tb3,-20.24959235
OQMD-1886916.vasp,Ir3Ti1,-20.43500814
OQMD-6757053.vasp,Br5Cl1Zr2,-20.13156085
OQMD-9474454.vasp,F12Hf2K4,-68.62797267
OQMD-7782097.vasp,Cl4Pd4Se4,-13.81058354
OQMD-1896474.vasp,Nd2Sn4,-13.82936909
OQMD-40601.vasp,Cu2Sn2,-0.8910561
OQMD-8669862.vasp,Cr2I2Se2,-10.46023971
OQMD-2070276.vasp,Cr6O24P6,-196.72933825
OQMD-41193.vasp,Ba1Hg1O2,-10.62492797
OQMD-183074.vasp,O8,-26.85731037
OQMD-1891901.vasp,S6U3,-52.70000613
OQMD-8211263.vasp,Cu1F3,-3.23398702
OQMD-7761267.vasp,Br2S2Zr2,-22.86434481
OQMD-5181754.vasp,F4Hg6Se4,-3.31988123
OQMD-9700978.vasp,Cu2K4O14P4,-106.21731082
OQMD-1901520.vasp,O1Ti2,-21.9736876
OQMD-62518.vasp,Eu2P6,-35.84482513
OQMD-6336632.vasp,C1N1Zr2,-25.65932742
OQMD-1088172.vasp,H2O6P2Zr1,-63.22792779
OQMD-8537892.vasp,C4Mg4O12,-115.35252136
OQMD-1783317.vasp,Ce4,-9.12646114
OQMD-10033203.vasp,B36Na12O60,-684.91683428
OQMD-7785173.vasp,As2Ce1Li3,-19.63862055
OQMD-10021225.vasp,Al8Na14O64P18,-568.7258802
OQMD-2066809.vasp,Se12Zr24,-143.45928002
OQMD-1891559.vasp,Ba4Si2Te8,-33.50611796
OQMD-8326233.vasp,I2Lu2S2,-19.48613123
OQMD-1895950.vasp,Ge6Ni10,-19.02453624
OQMD-3288489.vasp,H12O24Rb4Se8,-181.39353479
OQMD-9704212.vasp,Na2Nb2O14Se4,-103.33279184
OQMD-7778385.vasp,Ag2S4V2,-21.71651361
OQMD-8942873.vasp,Cl4Cu4S8,-25.03578028
OQMD-7733293.vasp,As4Au4Se4,-21.33986871
OQMD-1893307.vasp,In4K1,-3.52454864
OQMD-9776446.vasp,Al12Cd6O24,-202.05500293
OQMD-5177565.vasp,Br6P2,-10.36328404
OQMD-44177.vasp,Co2Er1Ge2,-15.30632907
OQMD-9428382.vasp,F6P2S2,-31.57240798
OQMD-9756825.vasp,Cl2La2O14Pb12,-111.47219675
OQMD-9718460.vasp,C12Zr16,-188.55169668
OQMD-1928506.vasp,Ag2P4Se12Tm2,-53.12143819
OQMD-1771519.vasp,C2Cs4H12O12,-131.1379027
OQMD-7744963.vasp,Ga2Mg1Te4,-12.18009149
OQMD-1967047.vasp,K4O14S4,-89.87962237
OQMD-7779739.vasp,O4Pd2,-17.41539217
OQMD-813691.vasp,Mg24P16,-96.47627515
OQMD-55371.vasp,Ni4Si4,-17.14504741
OQMD-7758415.vasp,Rb2Sb2Se4,-15.3966473
OQMD-8549977.vasp,O14Pt4Sc4,-109.03982441
OQMD-2032374.vasp,C6Mn23,-98.37723417
OQMD-9757787.vasp,Br12Se16Ta6,-99.62092836
OQMD-36117.vasp,Si2,-5.9802981
OQMD-182276.vasp,F6S1,-13.64342399
OQMD-8328332.vasp,Ag3S4Ta1,-19.15663634
OQMD-3170820.vasp,I4O4Tm4,-53.89516901
OQMD-7779291.vasp,Br2Se2Zr2,-20.39858922
OQMD-2298078.vasp,F32Mn8,-96.00832857
OQMD-4784835.vasp,Ba3O24Re6,-191.22718423
OQMD-42523.vasp,Li1S2Ti1,-18.96311533
OQMD-9902450.vasp,H16Na8O32P8,-310.75668083
OQMD-7748287.vasp,Nb2Pt1Se6,-32.53838471
OQMD-6973566.vasp,H32N8O24P8,-362.48000728
OQMD-2003855.vasp,Nb6Se18,-89.72157084
OQMD-35485.vasp,Sc2,-5.22491965
OQMD-2325794.vasp,As16Mg24,-79.44005768
OQMD-788147.vasp,Al8Mg4S16,-99.7270391
OQMD-2069324.vasp,Bi8O20Sr8,-143.99158177
OQMD-7773589.vasp,Ir3Te8,-26.11682418
OQMD-36880.vasp,Eu1Te1,-5.44153675
OQMD-1925679.vasp,Br14Ga2Se2,-14.42659518
OQMD-1999986.vasp,Cl6Gd1Na3,-24.29127598
OQMD-1288008.vasp,Cd1Cl8Na6,-26.13643391
OQMD-1905847.vasp,P8Zr4,-61.43455797
OQMD-9180455.vasp,Sm4Te4,-25.68581529
OQMD-49200.vasp,K2Sb4,-9.09203815
OQMD-1771174.vasp,H4In4O16Se4,-110.20159086
OQMD-2325738.vasp,Fe8Ga8O24,-169.38488275
OQMD-2011410.vasp,Fe2I6O18,-73.85463899
OQMD-9183304.vasp,Hg6I12,15.71184463
OQMD-7903295.vasp,Cl4K4,-11.23611892
OQMD-9180417.vasp,Ag1Ca3O4,-27.6104026
OQMD-184439.vasp,C4V8,-66.09961881
OQMD-7919375.vasp,Al1F3,-15.97871736
OQMD-7775863.vasp,As2I2Te2,-9.07136911
OQMD-1816171.vasp,Be2,-4.50231557
OQMD-2003862.vasp,As16Ti8,-86.65684593
OQMD-7772649.vasp,Te6Zr4,-33.58440283
OQMD-9876999.vasp,Ag124Ga1,88.20905491
OQMD-9697741.vasp,Lu8Te12,-59.1538265
OQMD-1890852.vasp,H12K4O8,-91.84434054
OQMD-417436.vasp,I4O4Sc4,-52.8450912
OQMD-7782073.vasp,As2In2O8,-51.47597867
OQMD-1948608.vasp,O3Pb1Ti1,-27.27726648
OQMD-1769749.vasp,Ge2Te12Ti2,-39.64935152
OQMD-9466549.vasp,Au4Br4F8,-7.67329206
OQMD-306685.vasp,Rb6Te6,-13.52753265
OQMD-46834.vasp,Se2Ta4,-36.98648878
OQMD-9437851.vasp,Ag2Br8Ga2,-9.23778411
OQMD-2892061.vasp,Bi20Ca22,-52.790858
OQMD-9692861.vasp,H4La2N2O10,-92.90740643
OQMD-1890830.vasp,H4Na2Pt1,-18.24511604
OQMD-2031176.vasp,O16Pb12,-95.20186863
OQMD-45501.vasp,Er1Fe2Ge2,-11.21146752
OQMD-7750527.vasp,Si2Sn2Te6,-20.44227189
OQMD-1919719.vasp,Cd4Cl12Rb4,-9.29858666
OQMD-9407760.vasp,Cl2N2Tl2,-17.65197538
OQMD-3709815.vasp,Ho1P1,-8.45589319
OQMD-2028935.vasp,Ba2Zn26,46.51770385
OQMD-9180407.vasp,Fe1Mn3S4,-21.40250481
OQMD-2014975.vasp,Co4P12,-63.87013739
OQMD-9431501.vasp,H8N2S1,-46.84536777
OQMD-8330748.vasp,S4Sm4,-35.42971424
OQMD-1280637.vasp,Mn4O8Zn2,-53.57486453
OQMD-1800435.vasp,Li1S6Ti3,-49.44607032
OQMD-1287590.vasp,H1Li1,-7.34639498
OQMD-5227619.vasp,As4Ge2O14,-90.86498815
OQMD-7912769.vasp,O8Sn4,-52.33463154
OQMD-2035958.vasp,Ba4O20Ti8,-214.42540614
OQMD-9121056.vasp,I6Ti2,-16.43192927
OQMD-7780949.vasp,As2Ba1O6,-42.26167723
OQMD-7906957.vasp,I4Mn2,-4.36723091
OQMD-34606.vasp,Bi1Na1,-0.71587604
OQMD-6143127.vasp,Ni4Se2Ta2Te4,-27.0582253
OQMD-7774401.vasp,Nd2Pb2,-7.0966962
OQMD-2027827.vasp,Be4Cr8O16,-150.83212963
OQMD-5248622.vasp,Ge8O28Y8,-269.64905033
OQMD-1919554.vasp,C8Cr12,-105.21681935
OQMD-62238.vasp,K2S4Sb2,-18.8189723
OQMD-5178285.vasp,Br2Ca1,-5.79040099
OQMD-8935931.vasp,F2Re6Se8,-72.28261537
OQMD-2074928.vasp,Cs8Ge8Se20,-79.81325099
OQMD-9632060.vasp,O3Zr3,-39.24761404
OQMD-7767649.vasp,C1I5Sc4,-26.04037527
OQMD-7754209.vasp,Br2N1Sc2,-20.4319853
OQMD-185011.vasp,La4Se8,-44.69613887
OQMD-7728861.vasp,Ca2O8Ti3,-85.35547897
OQMD-1280869.vasp,Fe4O8Zn2,-47.5754475
OQMD-104136.vasp,Te4V5,-26.11176136
OQMD-8193849.vasp,Br2Cl4O2Ta2,-39.5274058
OQMD-7772841.vasp,Cd1O6Pd3,-26.90558027
OQMD-9562433.vasp,Mn1N1,-11.02647931
OQMD-229472.vasp,B48H48Li8,-496.55555738
OQMD-9712310.vasp,Cl4O12Pb4Pd2Se4,-79.58438269
OQMD-5228708.vasp,Pd22Sb16,-72.06491664
OQMD-8626007.vasp,Ge10Y6,-69.31211247
OQMD-9182154.vasp,Br10Mo2,-12.24179399
OQMD-1767765.vasp,Nb10Si6,-99.15373385
OQMD-2010726.vasp,Co2Ge2Sr1,-11.78658605
OQMD-9758077.vasp,C4Cl17Gd10,-115.81257849
OQMD-4112703.vasp,Pd1,-1.64794684
OQMD-1767812.vasp,Si6Ta10,-111.34333027
OQMD-1919733.vasp,Br12Nb4Te4,-45.02462462
OQMD-7781173.vasp,Al2Ge2Se2,-18.4393094
OQMD-807217.vasp,Mg4O16Sb8,-121.51987944
OQMD-7922305.vasp,Ag2F2,-2.98418862
OQMD-49129.vasp,Br2F2Sr2,-17.47283202
OQMD-7831251.vasp,H2I2O2Sr2,-26.55271094
OQMD-2033460.vasp,Ge4Hg6K4S16,-52.51626396
OQMD-9436826.vasp,Au4S4Tl4,-10.87081594
OQMD-9719286.vasp,H8Hg4O20Se4,-115.47628222
OQMD-2076773.vasp,H20O16S2,-165.2850666
OQMD-214191.vasp,Li8Mn4O12,-106.0778502
OQMD-8354831.vasp,In2Mg1Te4,-10.3617845
OQMD-9718440.vasp,Mo4O22Pb2Se4,-141.57880717
OQMD-8939873.vasp,Fe2Se10Ta4,-62.04313331
OQMD-2074877.vasp,Cu4I4P16S12,-100.91303754
OQMD-9121769.vasp,Cl4Ga2I2,-10.12501078
OQMD-7787293.vasp,Lu2Pb4,-5.07964225
OQMD-9182946.vasp,Ca3P6Zn6,-23.94803411
OQMD-9395471.vasp,N1Ti1,-15.75276165
OQMD-417641.vasp,K2Pt4Se6,-23.94796571
OQMD-3287690.vasp,Au16Na16S16,-67.38915833
OQMD-1076631.vasp,F1H6Na1O6Te1,-59.67566747
OQMD-1768610.vasp,Br10Cs2Hg4,0.04026756
OQMD-36420.vasp,C1Zr1,-12.96800471
OQMD-5281354.vasp,B6S12Tl6,-80.00496465
OQMD-8617572.vasp,Al4Te10,-27.58937721
OQMD-7669211.vasp,As6Ba6,-33.28588846
OQMD-4112701.vasp,Pb1,-1.32818612
OQMD-8431575.vasp,Co2O12Ta4,-119.00086375
OQMD-8573382.vasp,Co3Ge3,-13.89328849
OQMD-1987470.vasp,B4K4Se14,-58.26349256
OQMD-7778695.vasp,Cs2F8I2,-19.51975048
OQMD-2033254.vasp,K4Mo6O20,-142.4341809
OQMD-9673820.vasp,O8Pd2S2,-45.53138352
OQMD-10033305.vasp,F12Na36O48S12,-425.632781
OQMD-7760805.vasp,Au2Nb2S4,-28.53432603
OQMD-1171322.vasp,I1O3Rb1,-15.08484396
OQMD-41803.vasp,Be2O2,-24.92518196
OQMD-7775245.vasp,Pt8Zr1,-21.87700802
OQMD-8335494.vasp,F8Ge4,-37.73631806
OQMD-1282972.vasp,Br10Pr4,-35.55551231
OQMD-2032832.vasp,O18Si6Sr6,-175.17867986
OQMD-5242414.vasp,Na6P6Se18,-74.45353896
OQMD-1924559.vasp,Bi4Ni6S4,-17.56501201
OQMD-184903.vasp,Nb8Se4,-64.30154457
OQMD-2074144.vasp,I24Mo12,-48.05296778
OQMD-2023871.vasp,P16Zn8,-56.24650893
OQMD-1283656.vasp,Au4Ca2O8,-39.34294385
OQMD-2070120.vasp,S12Ti24,-209.48139893
OQMD-56743.vasp,K4O4,-18.00286837
OQMD-5177458.vasp,Cl40Ta8,-132.65199239
OQMD-7780475.vasp,Au2Hg1S2,-1.30621852
OQMD-9718940.vasp,O24Rh4S6,-143.50477648
OQMD-1770285.vasp,Ag4Hg4I4S4,0.71361492
OQMD-2037343.vasp,Mo4Na4O20Sb4,-148.49689954
OQMD-7745591.vasp,C5Zr6,-75.19310474
OQMD-2012584.vasp,Co1Si2,-9.0343545
OQMD-7776465.vasp,S6Zr4,-48.69997855
OQMD-9870834.vasp,P44Rb12,-185.03975328
OQMD-8514545.vasp,F12Li2V4,-65.1411938
OQMD-7781517.vasp,As4Rh4Te4,-35.05990876
OQMD-2062970.vasp,Br8S18V8,-98.89981447
OQMD-8377491.vasp,O8Ta2V2,-80.33409897
OQMD-9673131.vasp,Os4S4Sb4,-47.5215732
OQMD-1286555.vasp,Ni2Ta2Te10,-30.9126551
OQMD-6288018.vasp,Cl8I2Ta2,-29.81426125
OQMD-9072687.vasp,Br2Yb1,-6.73956346
OQMD-9179450.vasp,Br4Si1,-7.83554984
OQMD-9767384.vasp,K4P8Pr4S24,-142.6032258
OQMD-1942038.vasp,Cl12N2Sc8,-66.88880471
OQMD-2024936.vasp,As8Na16Ti2,-55.64817325
OQMD-2288779.vasp,Al16S24,-149.57175039
OQMD-9070964.vasp,Bi2Cl2O2,-17.78281173
OQMD-9726250.vasp,Cr4Ta16Te16,-162.28100101
OQMD-8618546.vasp,Te8Ti6,-57.56134013
OQMD-184845.vasp,Na6O6,-37.40635492
OQMD-5181694.vasp,O16Rb8S4,-108.63273125
OQMD-47658.vasp,P4V2,-27.08281435
OQMD-9679167.vasp,O10Se2U2,-83.62814326
OQMD-7731861.vasp,Br4Pd4Te4,-10.36839457
OQMD-2031141.vasp,Cu12S13Sb4,-47.02293696
OQMD-7776633.vasp,O4Sm2,-35.87703504
OQMD-8326317.vasp,Br2Er2Se2,-19.07629993
OQMD-60409.vasp,Nb2S4Sn2,-33.33394624
OQMD-7773505.vasp,Hf4Se2,-32.37171797
OQMD-8147877.vasp,Cl12Fe4,-16.60556357
OQMD-3719134.vasp,N1Tb1,-11.91406286
OQMD-1940950.vasp,O14Sr4Ta4,-144.49949607
OQMD-2044865.vasp,S8V24,-122.46742927
OQMD-2028990.vasp,Be26La2,-93.05668878
OQMD-7764665.vasp,Ag2Se2Sr1,-6.62537332
OQMD-7735773.vasp,K3P2Pd3,-10.73357635
OQMD-2025413.vasp,Hg8O14P4,-78.721361
OQMD-47927.vasp,F2Nd2O2,-34.46352586
OQMD-7745839.vasp,Au2Te2,-1.71454659
OQMD-9755262.vasp,Ca6Ge6O18,-147.4197937
OQMD-1287740.vasp,Cl8Mn1Na6,-29.76765749
OQMD-184814.vasp,O8P2Y2,-80.16817292
OQMD-8931858.vasp,Cl12K2W2,-31.1573779
OQMD-7757703.vasp,Fe2Na2P2,-12.42547493
OQMD-9669728.vasp,B8Fe4,-52.68325385
OQMD-1283952.vasp,O10P2Sb2,-70.98111898
OQMD-9338056.vasp,Au2Se2,-2.70448112
OQMD-8337443.vasp,Nb4Se8,-51.07042809
OQMD-7745953.vasp,Br2Cd2O4Sb2,-25.18846585
OQMD-7735229.vasp,Bi2I2Se2,-8.33809441
OQMD-9189688.vasp,Ag1Sc1Te2,-7.5013954
OQMD-7744415.vasp,Ca2O4,-25.15577121
OQMD-9769296.vasp,C4I22Sc12,-97.28549241
OQMD-6978986.vasp,As4Be8H36O36,-395.32409045
OQMD-5182426.vasp,Ge8Na8S20,-106.56707279
OQMD-34779.vasp,Hg1Se1,1.58400953
OQMD-8904253.vasp,Ca2Co3O8,-54.26549382
OQMD-2026901.vasp,O16Rb8Se4,-90.96549853
OQMD-8617825.vasp,Ge2K6Te6,-18.94739523
OQMD-1230857.vasp,O8Sr2W2,-70.42476998
OQMD-41481.vasp,Fe2Se2,-5.53357135
OQMD-7751617.vasp,Mn3S4,-22.55463631
OQMD-9440328.vasp,Cl8Ti4,-44.49135685
OQMD-1927602.vasp,Hg4O12Se4,-50.44100672
OQMD-9713050.vasp,Cu4Li12O12,-103.71444613
OQMD-8521091.vasp,Br12O4W4,-39.21848671
OQMD-1926905.vasp,Cr2Hg2O12Pb4,-72.06819923
OQMD-5217772.vasp,As4I4S4,-24.23555719
OQMD-778213.vasp,Mg18Rh6,-24.99909126
OQMD-1795562.vasp,Ba1,-0.39158042
OQMD-2004382.vasp,Cu2Li4O14P4,-117.50112422
OQMD-9717451.vasp,In8S16Tl8,-66.81923124
OQMD-185217.vasp,La2Nb2O8,-83.09616313
OQMD-7815935.vasp,Ag2Al2O4,-33.53315954
OQMD-2355034.vasp,Bi4K4P8Se24,-96.546846
OQMD-49002.vasp,Ag4Na2,3.779598
OQMD-9065386.vasp,C1Cl2Ti2,-27.72265726
OQMD-1930581.vasp,Li2Ni12P7,-31.04759052
OQMD-9726210.vasp,Cl8I16W12,-86.93848747
OQMD-9842337.vasp,Au2Br6,0.99079659
OQMD-8114761.vasp,Re4Te8,-42.24393828
OQMD-182928.vasp,Cd1In2Se4,-8.23805846
OQMD-9181890.vasp,Ag6F8,-10.56375486
OQMD-9767309.vasp,F32S8,-81.66582063
OQMD-44978.vasp,Co2Ge2Lu1,-11.19537605
OQMD-2047217.vasp,O24U8,-245.3726397
OQMD-9724898.vasp,Sn16Tb20,-82.62564223
OQMD-2056260.vasp,I8O24Zr2,-116.59434425
OQMD-59609.vasp,Bi2Na2O4,-25.78339304
OQMD-1770167.vasp,Cl4H8O8Sm4,-114.22553139
OQMD-2062989.vasp,O20P4Sn10,-150.14097214
OQMD-2285538.vasp,C12Cr28,-166.54552123
OQMD-4786531.vasp,Ho2I2O2,-27.19658279
OQMD-9430676.vasp,Br6Ge2I2,-5.96192762
OQMD-186880.vasp,Ge2Li4O6,-51.08586387
OQMD-7744255.vasp,Cr2O8Sr2,-59.3663581
OQMD-8545116.vasp,S12Ti8,-102.44314073
